from.monument,schedule3,roc.v2_ca10,0,None
from.monument,schedule3,roc.v2_ca20,0,None
from.neighborhood,schedule1,accuracy,4459,1.0
from.neighborhood,schedule1,avgp,4459,1.0
from.neighborhood,schedule1,hypcount,4459,0.0
from.neighborhood,schedule1,l2,4459,0.0
from.neighborhood,schedule1,mrr,4459,1.0
from.neighborhood,schedule1,nonempty,4459,0.0
from.neighborhood,schedule1,roc.v1_ca05,4459,1.0
from.neighborhood,schedule1,roc.v1_ca10,4459,1.0
from.neighborhood,schedule1,roc.v1_ca20,4459,1.0
from.neighborhood,schedule1,roc.v1_eer,4459,0.0
from.neighborhood,schedule1,roc.v2_ca05,4459,None
from.neighborhood,schedule1,roc.v2_ca10,4459,None
from.neighborhood,schedule1,roc.v2_ca20,4459,None
from.neighborhood,schedule2,accuracy,0,None
from.neighborhood,schedule2,avgp,0,None
from.neighborhood,schedule2,hypcount,0,None
from.neighborhood,schedule2,l2,0,None
from.neighborhood,schedule2,mrr,0,None
from.neighborhood,schedule2,nonempty,0,None
from.neighborhood,schedule2,roc.v1_ca05,0,None
from.neighborhood,schedule2,roc.v1_ca10,0,None
from.neighborhood,schedule2,roc.v1_ca20,0,None
from.neighborhood,schedule2,roc.v1_eer,0,None
from.neighborhood,schedule2,roc.v2_ca05,0,None
from.neighborhood,schedule2,roc.v2_ca10,0,None
from.neighborhood,schedule2,roc.v2_ca20,0,None
from.neighborhood,schedule3,accuracy,0,None
from.neighborhood,schedule3,avgp,0,None
from.neighborhood,schedule3,hypcount,0,None
from.neighborhood,schedule3,l2,0,None
from.neighborhood,schedule3,mrr,0,None
from.neighborhood,schedule3,nonempty,0,None
from.neighborhood,schedule3,roc.v1_ca05,0,None
from.neighborhood,schedule3,roc.v1_ca10,0,None
from.neighborhood,schedule3,roc.v1_ca20,0,None
from.neighborhood,schedule3,roc.v1_eer,0,None
from.neighborhood,schedule3,roc.v2_ca05,0,None
from.neighborhood,schedule3,roc.v2_ca10,0,None
from.neighborhood,schedule3,roc.v2_ca20,0,None
route,schedule1,accuracy,4459,0.767212379457
route,schedule1,avgp,4459,0.678160594304
route,schedule1,hypcount,4459,0.99416909621
route,schedule1,l2,4459,0.455149652442
route,schedule1,mrr,4459,0.808252971518
route,schedule1,nonempty,4459,0.99416909621
route,schedule1,roc.v1_ca05,4459,0.32922179861
route,schedule1,roc.v1_ca10,4459,0.490020183898
route,schedule1,roc.v1_ca20,4459,0.756223368468
route,schedule1,roc.v1_eer,4459,0.256335501233
route,schedule1,roc.v2_ca05,4459,0.283835135925
route,schedule1,roc.v2_ca10,4459,0.318327974277
route,schedule1,roc.v2_ca20,4459,0.415375621163
route,schedule2,accuracy,1165,0.643776824034
route,schedule2,avgp,1165,0.577450709013
route,schedule2,hypcount,1165,0.977682403433
route,schedule2,l2,1165,0.597574938085
route,schedule2,mrr,1165,0.708154506438
route,schedule2,nonempty,1165,0.977682403433
route,schedule2,roc.v1_ca05,1165,0.195708154506
route,schedule2,roc.v1_ca10,1165,0.319313304721
route,schedule2,roc.v1_ca20,1165,0.537339055794
route,schedule2,roc.v1_eer,1165,0.34678111588
route,schedule2,roc.v2_ca05,1165,0.24
route,schedule2,roc.v2_ca10,1165,0.28
route,schedule2,roc.v2_ca20,1165,0.406666666667
route,schedule3,accuracy,379,0.720316622691
route,schedule3,avgp,379,0.648640124011
route,schedule3,hypcount,379,1.0
route,schedule3,l2,379,0.496897901898
route,schedule3,mrr,379,0.774406332454
route,schedule3,nonempty,379,1.0
route,schedule3,roc.v1_ca05,379,0.308707124011
route,schedule3,roc.v1_ca10,379,0.44327176781
route,schedule3,roc.v1_ca20,379,0.672823218997
route,schedule3,roc.v1_eer,379,0.292875989446
route,schedule3,roc.v2_ca05,379,0.322344322344
route,schedule3,roc.v2_ca10,379,0.373626373626
route,schedule3,roc.v2_ca20,379,0.472527472527
time,schedule1,accuracy,4459,0.968378560215
time,schedule1,avgp,4459,0.953119505719
time,schedule1,hypcount,4459,0.143754204979
time,schedule1,l2,4459,0.0662990308233
time,schedule1,mrr,4459,0.970957613815
time,schedule1,nonempty,4459,0.143754204979
time,schedule1,roc.v1_ca05,4459,0.968378560215
time,schedule1,roc.v1_ca10,4459,0.968378560215
time,schedule1,roc.v1_ca20,4459,0.968378560215
time,schedule1,roc.v1_eer,4459,0.0172684458399
time,schedule1,roc.v2_ca05,4459,0.898795738768
time,schedule1,roc.v2_ca10,4459,0.900185270959
time,schedule1,roc.v2_ca20,4459,0.90759610931
time,schedule2,accuracy,228,0.679824561404
time,schedule2,avgp,228,0.636381320175
time,schedule2,hypcount,228,0.723684210526
time,schedule2,l2,228,0.51423446854
time,schedule2,mrr,228,0.723684210526
time,schedule2,nonempty,228,0.723684210526
time,schedule2,roc.v1_ca05,228,0.460526315789
time,schedule2,roc.v1_ca10,228,0.570175438596
time,schedule2,roc.v1_ca20,228,0.605263157895
time,schedule2,roc.v1_eer,228,0.210526315789
time,schedule2,roc.v2_ca05,228,0.567741935484
time,schedule2,roc.v2_ca10,228,0.625806451613
time,schedule2,roc.v2_ca20,228,0.690322580645
time,schedule3,accuracy,50,0.66
time,schedule3,avgp,50,0.5797654
time,schedule3,hypcount,50,1.0
time,schedule3,l2,50,0.594301470698
time,schedule3,mrr,50,0.69
time,schedule3,nonempty,50,1.0
time,schedule3,roc.v1_ca05,50,0.26
time,schedule3,roc.v1_ca10,50,0.52
time,schedule3,roc.v1_ca20,50,0.6
time,schedule3,roc.v1_eer,50,0.24
time,schedule3,roc.v2_ca05,50,0.333333333333
time,schedule3,roc.v2_ca10,50,0.363636363636
time,schedule3,roc.v2_ca20,50,0.757575757576
to.desc,schedule1,accuracy,4459,0.852657546535
to.desc,schedule1,avgp,4459,0.819450533528
to.desc,schedule1,hypcount,4459,0.63018614039
to.desc,schedule1,l2,4459,0.255335504164
to.desc,schedule1,mrr,4459,0.900874635569
to.desc,schedule1,nonempty,4459,0.63018614039
to.desc,schedule1,roc.v1_ca05,4459,0.792554384391
to.desc,schedule1,roc.v1_ca10,4459,0.833146445391
to.desc,schedule1,roc.v1_ca20,4459,0.852657546535
to.desc,schedule1,roc.v1_eer,4459,0.109217313299
to.desc,schedule1,roc.v2_ca05,4459,0.74539715939
to.desc,schedule1,roc.v2_ca10,4459,0.817727511836
to.desc,schedule1,roc.v2_ca20,4459,0.86165176223
to.desc,schedule2,accuracy,956,0.678870292887
to.desc,schedule2,avgp,956,0.640822501046
to.desc,schedule2,hypcount,956,0.991631799163
to.desc,schedule2,l2,956,0.50795369032
to.desc,schedule2,mrr,956,0.789225941423
to.desc,schedule2,nonempty,956,0.991631799163
to.desc,schedule2,roc.v1_ca05,956,0.436192468619
to.desc,schedule2,roc.v1_ca10,956,0.519874476987
to.desc,schedule2,roc.v1_ca20,956,0.610878661088
to.desc,schedule2,roc.v1_eer,956,0.242677824268
to.desc,schedule2,roc.v2_ca05,956,0.429892141757
to.desc,schedule2,roc.v2_ca10,956,0.580893682589
to.desc,schedule2,roc.v2_ca20,956,0.654853620955
to.desc,schedule3,accuracy,305,0.770491803279
to.desc,schedule3,avgp,305,0.704046704918
to.desc,schedule3,hypcount,305,1.0
to.desc,schedule3,l2,305,0.418541163734
to.desc,schedule3,mrr,305,0.847540983607
to.desc,schedule3,nonempty,305,1.0
to.desc,schedule3,roc.v1_ca05,305,0.573770491803
to.desc,schedule3,roc.v1_ca10,305,0.659016393443
to.desc,schedule3,roc.v1_ca20,305,0.75737704918
to.desc,schedule3,roc.v1_eer,305,0.209836065574
to.desc,schedule3,roc.v2_ca05,305,0.43829787234
to.desc,schedule3,roc.v2_ca10,305,0.604255319149
to.desc,schedule3,roc.v2_ca20,305,0.727659574468
to.monument,schedule1,accuracy,4459,1.0
to.monument,schedule1,avgp,4459,1.0
to.monument,schedule1,hypcount,4459,0.0
to.monument,schedule1,l2,4459,0.0
to.monument,schedule1,mrr,4459,1.0
to.monument,schedule1,nonempty,4459,0.0
to.monument,schedule1,roc.v1_ca05,4459,1.0
to.monument,schedule1,roc.v1_ca10,4459,1.0
to.monument,schedule1,roc.v1_ca20,4459,1.0
to.monument,schedule1,roc.v1_eer,4459,0.0
to.monument,schedule1,roc.v2_ca05,4459,None
to.monument,schedule1,roc.v2_ca10,4459,None
to.monument,schedule1,roc.v2_ca20,4459,None
to.monument,schedule2,accuracy,0,None
to.monument,schedule2,avgp,0,None
to.monument,schedule2,hypcount,0,None
to.monument,schedule2,l2,0,None
to.monument,schedule2,mrr,0,None
to.monument,schedule2,nonempty,0,None
to.monument,schedule2,roc.v1_ca05,0,None
to.monument,schedule2,roc.v1_ca10,0,None
to.monument,schedule2,roc.v1_ca20,0,None
to.monument,schedule2,roc.v1_eer,0,None
to.monument,schedule2,roc.v2_ca05,0,None
to.monument,schedule2,roc.v2_ca10,0,None
to.monument,schedule2,roc.v2_ca20,0,None
to.monument,schedule3,accuracy,0,None
to.monument,schedule3,avgp,0,None
to.monument,schedule3,hypcount,0,None
to.monument,schedule3,l2,0,None
to.monument,schedule3,mrr,0,None
to.monument,schedule3,nonempty,0,None
to.monument,schedule3,roc.v1_ca05,0,None
to.monument,schedule3,roc.v1_ca10,0,None
to.monument,schedule3,roc.v1_ca20,0,None
to.monument,schedule3,roc.v1_eer,0,None
to.monument,schedule3,roc.v2_ca05,0,None
to.monument,schedule3,roc.v2_ca10,0,None
to.monument,schedule3,roc.v2_ca20,0,None
to.neighborhood,schedule1,accuracy,4459,1.0
to.neighborhood,schedule1,avgp,4459,1.0
to.neighborhood,schedule1,hypcount,4459,0.0
to.neighborhood,schedule1,l2,4459,0.0
to.neighborhood,schedule1,mrr,4459,1.0
to.neighborhood,schedule1,nonempty,4459,0.0
to.neighborhood,schedule1,roc.v1_ca05,4459,1.0
to.neighborhood,schedule1,roc.v1_ca10,4459,1.0
to.neighborhood,schedule1,roc.v1_ca20,4459,1.0
to.neighborhood,schedule1,roc.v1_eer,4459,0.0
to.neighborhood,schedule1,roc.v2_ca05,4459,None
to.neighborhood,schedule1,roc.v2_ca10,4459,None
to.neighborhood,schedule1,roc.v2_ca20,4459,None
to.neighborhood,schedule2,accuracy,0,None
to.neighborhood,schedule2,avgp,0,None
to.neighborhood,schedule2,hypcount,0,None
to.neighborhood,schedule2,l2,0,None
to.neighborhood,schedule2,mrr,0,None
to.neighborhood,schedule2,nonempty,0,None
to.neighborhood,schedule2,roc.v1_ca05,0,None
to.neighborhood,schedule2,roc.v1_ca10,0,None
to.neighborhood,schedule2,roc.v1_ca20,0,None
to.neighborhood,schedule2,roc.v1_eer,0,None
to.neighborhood,schedule2,roc.v2_ca05,0,None
to.neighborhood,schedule2,roc.v2_ca10,0,None
to.neighborhood,schedule2,roc.v2_ca20,0,None
to.neighborhood,schedule3,accuracy,0,None
to.neighborhood,schedule3,avgp,0,None
to.neighborhood,schedule3,hypcount,0,None
to.neighborhood,schedule3,l2,0,None
to.neighborhood,schedule3,mrr,0,None
to.neighborhood,schedule3,nonempty,0,None
to.neighborhood,schedule3,roc.v1_ca05,0,None
to.neighborhood,schedule3,roc.v1_ca10,0,None
to.neighborhood,schedule3,roc.v1_ca20,0,None
to.neighborhood,schedule3,roc.v1_eer,0,None
to.neighborhood,schedule3,roc.v2_ca05,0,None
to.neighborhood,schedule3,roc.v2_ca10,0,None
to.neighborhood,schedule3,roc.v2_ca20,0,None
joint,schedule1,accuracy,4459,0.569410181655
joint,schedule1,avgp,4459,0.478511091635
joint,schedule1,hypcount,4459,0.99416909621
joint,schedule1,l2,4459,0.737496686837
joint,schedule1,mrr,4459,0.590715407042
joint,schedule1,nonempty,4459,0.99416909621
joint,schedule1,roc.v1_ca05,4459,0.160798385288
joint,schedule1,roc.v1_ca10,4459,0.267997308814
joint,schedule1,roc.v1_ca20,4459,0.435523660013
joint,schedule1,roc.v1_eer,4459,0.311729087239
joint,schedule1,roc.v2_ca05,4459,0.152816069319
joint,schedule1,roc.v2_ca10,4459,0.252855454904
joint,schedule1,roc.v2_ca20,4459,0.428121307601
joint,schedule2,accuracy,2922,0.503764544832
joint,schedule2,avgp,2922,0.431449219473
joint,schedule2,hypcount,2922,0.991101984942
joint,schedule2,l2,2922,0.804052224719
joint,schedule2,mrr,2922,0.532854209446
joint,schedule2,nonempty,2922,0.991101984942
joint,schedule2,roc.v1_ca05,2922,0.137577002053
joint,schedule2,roc.v1_ca10,2922,0.243668720055
joint,schedule2,roc.v1_ca20,2922,0.356605065024
joint,schedule2,roc.v1_eer,2922,0.347022587269
joint,schedule2,roc.v2_ca05,2922,0.170516304348
joint,schedule2,roc.v2_ca10,2922,0.273097826087
joint,schedule2,roc.v2_ca20,2922,0.483695652174
joint,schedule3,accuracy,379,0.53562005277
joint,schedule3,avgp,379,0.452398383069
joint,schedule3,hypcount,379,1.0
joint,schedule3,l2,379,0.774425633441
joint,schedule3,mrr,379,0.562005277045
joint,schedule3,nonempty,379,1.0
joint,schedule3,roc.v1_ca05,379,0.131926121372
joint,schedule3,roc.v1_ca10,379,0.250659630607
joint,schedule3,roc.v1_ca20,379,0.385224274406
joint,schedule3,roc.v1_eer,379,0.337730870712
joint,schedule3,roc.v2_ca05,379,0.12315270936
joint,schedule3,roc.v2_ca10,379,0.246305418719
joint,schedule3,roc.v2_ca20,379,0.467980295567
all,schedule1,accuracy,40131,0.931349829309
all,schedule1,avgp,40131,0.905291636889
all,schedule1,hypcount,40131,0.305923101841
all,schedule1,l2,40131,0.133937851581
all,schedule1,mrr,40131,0.949901572351
all,schedule1,nonempty,40131,0.305923101841
